question_id,sample_id,attempt_index,is_correct,trace_length,success_signal,failure_signal,net_signal,top_success_motifs,top_failure_motifs,top_success_steps,top_failure_steps,critical_steps_for_observed_outcome,reasoning_trace
46,2,2,False,4,14.337066,0.000000,14.337066,"rewrite|compute (count=1, score=5.140, p_success=0.804, p_fail=0.196) || count|rewrite (count=1, score=3.549, p_success=0.812, p_fail=0.188) || compute|count (count=1, score=3.298, p_success=0.708, p_fail=0.292) || count|rewrite|compute (count=1, score=2.350, p_success=0.750, p_fail=0.250)",,rewrite (11.040) || compute (10.788) || count (9.197),,,compute|count|rewrite|compute
46,3,3,True,7,40.376817,0.000000,40.376817,"compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281) || compute|analyze|instantiate (count=1, score=3.897, p_success=0.703, p_fail=0.297) || analyze|instantiate|compute (count=1, score=3.790, p_success=0.709, p_fail=0.291)",,compute (36.072) || analyze (33.371) || instantiate (20.100) || count (11.047),,compute (36.072) || analyze (33.371) || instantiate (20.100) || count (11.047),compute|analyze|count|compute|analyze|instantiate|compute
46,4,4,True,2,2.267889,0.000000,2.267889,"count|compute (count=1, score=2.268, p_success=0.658, p_fail=0.342)",,count (2.268) || compute (2.268),,count (2.268) || compute (2.268),count|compute
46,5,5,True,7,37.445651,0.000000,37.445651,"rewrite|compute (count=1, score=5.140, p_success=0.804, p_fail=0.196) || compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || count|compute|analyze|count (count=1, score=3.787, p_success=1.000, p_fail=0.000) || count|rewrite (count=1, score=3.549, p_success=0.812, p_fail=0.188) || compute|count (count=1, score=3.298, p_success=0.708, p_fail=0.292)",,compute (36.259) || count (31.477) || analyze (17.865) || rewrite (11.040),,compute (36.259) || count (31.477) || analyze (17.865) || rewrite (11.040),compute|count|compute|analyze|count|rewrite|compute
46,6,6,False,11,67.556422,0.515457,67.040966,"compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || analyze|count (count=2, score=5.502, p_success=0.697, p_fail=0.303) || compute|analyze|count (count=2, score=5.490, p_success=0.737, p_fail=0.263) || analyze|compute|analyze (count=1, score=5.183, p_success=0.772, p_fail=0.228)","analyze|compute|analyze|count (count=1, score=0.515, p_success=0.400, p_fail=0.600)",analyze (65.987) || compute (51.014) || count (42.824) || rewrite (11.040),analyze (1.031) || compute (0.515) || count (0.515),analyze (1.031) || compute (0.515) || count (0.515),compute|analyze|count|analyze|compute|analyze|count|compute|count|rewrite|compute
46,7,7,True,6,30.127443,0.000000,30.127443,"compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || count|compute (count=2, score=4.536, p_success=0.658, p_fail=0.342) || count|compute|analyze|count (count=1, score=3.787, p_success=1.000, p_fail=0.000) || compute|count (count=1, score=3.298, p_success=0.708, p_fail=0.292) || compute|count|compute (count=1, score=2.976, p_success=0.765, p_fail=0.235)",,compute (33.658) || count (29.299) || analyze (19.318),,compute (33.658) || count (29.299) || analyze (19.318),compute|count|compute|analyze|count|compute
46,8,8,False,7,28.589295,0.000000,28.589295,"rewrite|compute (count=1, score=5.140, p_success=0.804, p_fail=0.196) || compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || count|rewrite (count=1, score=3.549, p_success=0.812, p_fail=0.188) || compute|count (count=1, score=3.298, p_success=0.708, p_fail=0.292) || analyze|count (count=1, score=2.751, p_success=0.697, p_fail=0.303)",,compute (23.457) || count (19.254) || analyze (11.565) || rewrite (11.040),,,compute|analyze|count|compute|count|rewrite|compute
46,9,9,True,11,64.455359,0.000000,64.455359,"compute|count (count=2, score=6.595, p_success=0.708, p_fail=0.292) || count|analyze|instantiate (count=1, score=5.487, p_success=0.875, p_fail=0.125) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || rewrite|compute (count=1, score=5.140, p_success=0.804, p_fail=0.196) || check-constraint|compute|count (count=1, score=4.828, p_success=1.000, p_fail=0.000)",,analyze (45.004) || count (33.975) || compute (27.890) || instantiate (24.751) || rewrite (11.040),,analyze (45.004) || count (33.975) || compute (27.890) || instantiate (24.751) || rewrite (11.040),check-constraint|compute|count|analyze|instantiate|analyze|conclude|compute|count|rewrite|compute
50,0,0,True,18,149.983659,2.458513,147.525146,"substitute|compute (count=3, score=14.331, p_success=0.761, p_fail=0.239) || compute|substitute|compute (count=2, score=10.071, p_success=0.833, p_fail=0.167) || instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || substitute|compute|analyze (count=1, score=7.791, p_success=0.933, p_fail=0.067)","conclude|compute|analyze (count=1, score=1.943, p_success=0.333, p_fail=0.667) || apply-formula|analyze|compute|substitute (count=1, score=0.515, p_success=0.400, p_fail=0.600)",compute (154.128) || substitute (80.049) || analyze (75.779) || instantiate (49.032) || check-constraint (31.371),compute (2.459) || analyze (2.459) || conclude (1.943) || apply-formula (0.515) || substitute (0.515),compute (154.128) || substitute (80.049) || analyze (75.779) || instantiate (49.032) || check-constraint (31.371),apply-formula|analyze|compute|substitute|compute|instantiate|compute|substitute|compute|conclude|compute|analyze|substitute|compute|analyze|check-constraint|instantiate|compute
50,1,1,False,19,111.676617,4.578225,107.098392,"analyze|compute (count=2, score=11.199, p_success=0.747, p_fail=0.253) || apply-formula|analyze (count=2, score=8.264, p_success=0.762, p_fail=0.238) || analyze|check-constraint (count=1, score=5.170, p_success=0.787, p_fail=0.213) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281)","check-constraint|compute|check-constraint|analyze (count=1, score=2.138, p_success=0.167, p_fail=0.833) || check-constraint|compute|check-constraint (count=1, score=1.281, p_success=0.375, p_fail=0.625) || analyze|check-constraint|compute|check-constraint (count=1, score=0.891, p_success=0.375, p_fail=0.625) || analyze|compute|instantiate|compute (count=1, score=0.269, p_success=0.476, p_fail=0.524)",compute (92.815) || analyze (83.433) || check-constraint (26.319) || apply-formula (19.584) || substitute (19.040),check-constraint (8.619) || compute (4.847) || analyze (3.298) || instantiate (0.269),check-constraint (8.619) || compute (4.847) || analyze (3.298) || instantiate (0.269),apply-formula|analyze|conclude|compute|apply-formula|analyze|compute|instantiate|compute|analyze|substitute|compute|backtrack|analyze|check-constraint|compute|check-constraint|analyze|compute
50,2,3,True,16,83.172712,1.943056,81.229656,"compute|case-split (count=2, score=9.546, p_success=0.806, p_fail=0.194) || case-split|instantiate (count=2, score=7.317, p_success=0.846, p_fail=0.154) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281)","conclude|compute|analyze (count=1, score=1.943, p_success=0.333, p_fail=0.667)",compute (61.961) || analyze (43.356) || case-split (25.046) || instantiate (24.339) || substitute (19.136),conclude (1.943) || compute (1.943) || analyze (1.943),compute (61.961) || analyze (43.356) || case-split (25.046) || instantiate (24.339) || substitute (19.136),apply-formula|analyze|compute|case-split|instantiate|compute|case-split|instantiate|analyze|backtrack|compute|conclude|compute|analyze|substitute|compute
50,3,4,True,11,81.122015,0.000000,81.122015,"substitute|compute (count=2, score=9.554, p_success=0.761, p_fail=0.239) || substitute|compute|analyze (count=1, score=7.791, p_success=0.933, p_fail=0.067) || analyze|case-split (count=1, score=6.303, p_success=0.893, p_fail=0.107) || conclude|analyze (count=1, score=5.885, p_success=0.857, p_fail=0.143) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253)",,compute (71.821) || analyze (60.654) || substitute (46.971) || conclude (13.501) || case-split (9.513),,compute (71.821) || analyze (60.654) || substitute (46.971) || conclude (13.501) || case-split (9.513),apply-formula|analyze|case-split|conclude|analyze|compute|substitute|compute|analyze|substitute|compute
50,4,6,False,13,99.897621,2.458513,97.439108,"substitute|compute (count=2, score=9.554, p_success=0.761, p_fail=0.239) || compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || substitute|compute|analyze (count=1, score=7.791, p_success=0.933, p_fail=0.067) || analyze|compute (count=1, score=5.600, p_success=0.747, p_fail=0.253) || analyze|check-constraint (count=1, score=5.170, p_success=0.787, p_fail=0.213)","conclude|compute|analyze (count=1, score=1.943, p_success=0.333, p_fail=0.667) || apply-formula|analyze|compute|substitute (count=1, score=0.515, p_success=0.400, p_fail=0.600)",compute (100.983) || analyze (74.589) || substitute (52.702) || check-constraint (23.881) || conclude (8.584),compute (2.459) || analyze (2.459) || conclude (1.943) || apply-formula (0.515) || substitute (0.515),compute (2.459) || analyze (2.459) || conclude (1.943) || apply-formula (0.515) || substitute (0.515),apply-formula|analyze|compute|substitute|compute|conclude|compute|analyze|substitute|compute|analyze|check-constraint|compute
50,5,7,True,12,82.936964,1.631929,81.305035,"compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || substitute|compute|analyze (count=1, score=7.791, p_success=0.933, p_fail=0.067) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239) || instantiate|compute (count=1, score=4.738, p_success=0.719, p_fail=0.281)","conclude|compute|instantiate (count=1, score=1.168, p_success=0.364, p_fail=0.636) || conclude|compute|instantiate|compute (count=1, score=0.464, p_success=0.429, p_fail=0.571)",analyze (69.658) || compute (69.022) || substitute (40.446) || instantiate (33.411) || conclude (5.157),compute (2.096) || conclude (1.632) || instantiate (1.632),analyze (69.658) || compute (69.022) || substitute (40.446) || instantiate (33.411) || conclude (5.157),apply-formula|analyze|conclude|compute|instantiate|compute|analyze|substitute|compute|analyze|instantiate|substitute
50,6,8,False,16,65.684053,2.549062,63.134991,"compute|analyze (count=2, score=9.230, p_success=0.708, p_fail=0.292) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239) || compute|case-split (count=1, score=4.773, p_success=0.806, p_fail=0.194) || instantiate|analyze (count=1, score=4.597, p_success=0.723, p_fail=0.277) || analyze|substitute (count=1, score=4.462, p_success=0.780, p_fail=0.220)","conclude|compute|analyze (count=1, score=1.943, p_success=0.333, p_fail=0.667) || analyze|apply-formula (count=1, score=0.606, p_success=0.455, p_fail=0.545)",compute (56.850) || analyze (34.925) || substitute (20.644) || instantiate (10.914) || case-split (9.318),analyze (2.549) || conclude (1.943) || compute (1.943) || apply-formula (0.606),analyze (2.549) || conclude (1.943) || compute (1.943) || apply-formula (0.606),apply-formula|compute|analyze|apply-formula|compute|case-split|compute|conclude|compute|analyze|substitute|compute|instantiate|analyze|backtrack|compute
50,7,9,True,19,127.390940,0.000000,127.390940,"analyze|compute (count=3, score=16.799, p_success=0.747, p_fail=0.253) || instantiate|analyze (count=3, score=13.791, p_success=0.723, p_fail=0.277) || instantiate|analyze|compute (count=2, score=8.117, p_success=0.724, p_fail=0.276) || compute|instantiate (count=3, score=8.016, p_success=0.637, p_fail=0.363) || analyze|compute|analyze (count=1, score=5.183, p_success=0.772, p_fail=0.228)",,analyze (109.395) || compute (98.562) || instantiate (50.847) || substitute (24.364) || check-constraint (20.820),,analyze (109.395) || compute (98.562) || instantiate (50.847) || substitute (24.364) || check-constraint (20.820),apply-formula|analyze|compute|instantiate|analyze|compute|instantiate|analyze|compute|analyze|substitute|compute|instantiate|analyze|check-constraint|compute|conclude|instantiate|compute
50,8,10,False,16,66.836192,4.937645,61.898547,"instantiate|compute (count=2, score=9.475, p_success=0.719, p_fail=0.281) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239) || compute|analyze (count=1, score=4.615, p_success=0.708, p_fail=0.292) || analyze|substitute (count=1, score=4.462, p_success=0.780, p_fail=0.220) || apply-formula|analyze (count=1, score=4.132, p_success=0.762, p_fail=0.238)","compute|backtrack|instantiate (count=1, score=2.138, p_success=0.167, p_fail=0.833) || conclude|compute|instantiate (count=1, score=1.168, p_success=0.364, p_fail=0.636) || backtrack|instantiate (count=1, score=1.168, p_success=0.364, p_fail=0.636) || conclude|compute|instantiate|compute (count=1, score=0.464, p_success=0.429, p_fail=0.571)",compute (60.917) || analyze (32.296) || instantiate (21.856) || substitute (20.682) || check-constraint (8.324),instantiate (4.938) || compute (4.234) || backtrack (3.306) || conclude (1.632),instantiate (4.938) || compute (4.234) || backtrack (3.306) || conclude (1.632),apply-formula|analyze|conclude|compute|instantiate|compute|analyze|substitute|compute|check-constraint|backtrack|compute|backtrack|instantiate|compute|check-constraint
50,9,11,True,19,138.793532,0.515457,138.278075,"analyze|compute (count=3, score=16.799, p_success=0.747, p_fail=0.253) || compute|analyze (count=3, score=13.845, p_success=0.708, p_fail=0.292) || analyze|compute|analyze (count=2, score=10.365, p_success=0.772, p_fail=0.228) || analyze|instantiate (count=1, score=5.198, p_success=0.743, p_fail=0.257) || substitute|compute (count=1, score=4.777, p_success=0.761, p_fail=0.239)","analyze|compute|analyze|backtrack (count=1, score=0.515, p_success=0.400, p_fail=0.600)",analyze (149.776) || compute (106.885) || instantiate (37.056) || substitute (24.499) || backtrack (14.400),analyze (1.031) || compute (0.515) || backtrack (0.515),analyze (149.776) || compute (106.885) || instantiate (37.056) || substitute (24.499) || backtrack (14.400),apply-formula|analyze|compute|instantiate|analyze|compute|analyze|backtrack|analyze|compute|analyze|substitute|compute|check-constraint|analyze|instantiate|compute|analyze|conclude
